sample_id,component_name,success,drc_pass,lvs_pass,execution_time,parameters,output_directory,pex_status,total_resistance_ohms,total_capacitance_farads,area_um2,symmetry_horizontal,symmetry_vertical
875,diff_pair_sample_0875,False,True,False,14.616566181182861,"{'width': 14.437341883604855, 'length': 0.37362183381759695, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0875,PEX Complete,224201.55747809843,2.294035829999983e-13,2034.006700000015,1.0,0.988057856446589
876,diff_pair_sample_0876,False,True,False,19.532920122146606,"{'width': 18.281395241868875, 'length': 1.796513383524855, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0876,PEX Complete,480192.4043478096,3.00562934000006e-13,5292.075400000097,1.0,0.9912080617747814
877,diff_pair_sample_0877,True,True,True,16.186928272247314,"{'width': 10.305379364137341, 'length': 0.6915415296504477, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0877,PEX Complete,311571.1154167993,1.9204953200000008e-13,2797.0471999998913,1.0,0.9862768136340346
878,diff_pair_sample_0878,True,True,True,9.531462669372559,"{'width': 7.75454639420927, 'length': 2.3710679745595953, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0878,PEX Complete,259928.25642699897,7.408480299999999e-14,1918.8185999999891,1.0,0.9813741642904649
879,diff_pair_sample_0879,False,True,False,11.131078481674194,"{'width': 11.039305537583875, 'length': 0.1906980371919198, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0879,PEX Complete,183577.94078189868,1.4690999799999565e-13,1293.9261999999926,1.0,0.9841051212967169
880,diff_pair_sample_0880,False,True,False,13.244544744491577,"{'width': 7.326051995884006, 'length': 3.782000385888877, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0880,PEX Complete,394169.4831947107,2.848362140000124e-13,5115.040700000052,1.0,0.9826851817620925
881,diff_pair_sample_0881,False,True,False,7.837441921234131,"{'width': 2.9339015669832125, 'length': 1.6104993507647642, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0881,PEX Complete,167356.35522379866,1.534697060000038e-13,1389.6717999999826,1.0,0.9683220167524443
882,diff_pair_sample_0882,True,True,True,11.038958072662354,"{'width': 4.0293724682291145, 'length': 3.8928630525802648, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0882,PEX Complete,581995.8041210339,2.1086852899999967e-13,4177.820799999929,1.0,0.9748193124989943
883,diff_pair_sample_0883,False,True,False,16.74645972251892,"{'width': 17.117032134840567, 'length': 1.0139585986352158, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0883,PEX Complete,259032.89872369805,2.942401720000058e-13,3117.6224999999035,1.0,0.9900655066480945
884,diff_pair_sample_0884,False,True,False,9.580738067626953,"{'width': 6.025110250083614, 'length': 2.6801471543994606, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0884,PEX Complete,253756.11688569843,2.17802143999996e-13,2307.434499999994,1.0,0.9790213763380932
885,diff_pair_sample_0885,True,True,True,19.78328561782837,"{'width': 18.60106412745636, 'length': 0.9503139276705421, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0885,PEX Complete,377225.11539479846,2.200035190000001e-13,3921.2635999997706,1.0,0.9911164350185481
886,diff_pair_sample_0886,True,True,True,11.085694789886475,"{'width': 10.102880730985285, 'length': 3.2219269409791154, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0886,PEX Complete,348424.13390300504,1.0450108599999991e-13,2775.344299999967,1.0,0.9849908351911507
887,diff_pair_sample_0887,True,True,True,13.66155195236206,"{'width': 15.51899845324913, 'length': 2.4260297922106853, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0887,PEX Complete,399445.7490990053,1.260824049999996e-13,3325.038299999944,1.0,0.9891467114829924
888,diff_pair_sample_0888,True,True,True,22.62197780609131,"{'width': 17.100583268449213, 'length': 0.30502212132906825, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0888,PEX Complete,368033.4576661995,2.847090450000004e-13,3295.3186999997934,1.0,0.9908229817043184
889,diff_pair_sample_0889,True,True,True,10.574003458023071,"{'width': 7.306445211650919, 'length': 3.5220708543919996, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0889,PEX Complete,379673.1325777048,1.2510894900000002e-13,3147.3016999999636,1.0,0.9818332001663518
890,diff_pair_sample_0890,False,True,False,9.984656810760498,"{'width': 8.588750975251864, 'length': 2.685721965587815, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0890,PEX Complete,274608.88211299933,1.9038586400000492e-13,2210.274300000015,1.0,0.9828540738133725
891,diff_pair_sample_0891,False,True,False,16.173166513442993,"{'width': 15.209828097194766, 'length': 2.4240739993557, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0891,PEX Complete,277378.24413369945,2.1551829799999875e-13,4358.648499999869,1.0,0.9895168422046418
892,diff_pair_sample_0892,False,True,False,14.58601450920105,"{'width': 8.481342375702194, 'length': 2.0810882797481125, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0892,PEX Complete,286435.0724470011,2.728777869999958e-13,4333.738899999856,1.0,0.9844458557482542
893,diff_pair_sample_0893,False,True,False,15.908977270126343,"{'width': 13.193997850714016, 'length': 2.650698905508709, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0893,PEX Complete,297072.356408003,2.6995821699999927e-13,5145.357800000074,1.0,0.9886307614992296
894,diff_pair_sample_0894,False,True,False,12.758534669876099,"{'width': 9.509756152631025, 'length': 1.0276159488902235, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0894,PEX Complete,288363.4933650021,2.409656690000048e-13,2342.39669999998,1.0,0.9847125809219248
895,diff_pair_sample_0895,True,True,True,13.750921249389648,"{'width': 9.796555562334563, 'length': 3.8650837127957436, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0895,PEX Complete,472258.6669310039,1.9699162599999992e-13,5302.464300000056,1.0,0.9857911348879804
896,diff_pair_sample_0896,False,True,False,13.138518810272217,"{'width': 14.79171223561057, 'length': 2.1770086044191337, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0896,PEX Complete,378067.80415500776,2.5438555099999416e-13,3021.825199999947,1.0,0.9886334921027197
897,diff_pair_sample_0897,False,True,False,14.984148740768433,"{'width': 14.375153257721339, 'length': 1.718470960782253, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0897,PEX Complete,251609.98776709824,1.922675770000015e-13,3423.2916999998774,1.0,0.9888177802668697
898,diff_pair_sample_0898,True,True,True,10.71042537689209,"{'width': 7.1201438699203905, 'length': 0.9535912089146985, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0898,PEX Complete,255021.4137347993,1.1331244300000012e-13,1837.318799999995,1.0,0.9810404160671518
899,diff_pair_sample_0899,False,True,False,8.599841833114624,"{'width': 2.3246709671083368, 'length': 3.118157854812044, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0899,PEX Complete,255810.65042069813,2.6321734700000575e-13,2276.629099999993,1.0,0.9662184762550912
900,diff_pair_sample_0900,True,True,True,8.708145380020142,"{'width': 5.607328572821298, 'length': 0.3497254617677671, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0900,PEX Complete,202251.45309790026,7.7646697e-14,1146.3173000000015,1.0,0.9770189283543047
901,diff_pair_sample_0901,False,True,False,15.7809476852417,"{'width': 8.520888033288106, 'length': 2.6618607480427086, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0901,PEX Complete,396953.65417900804,3.0895010500000763e-13,5158.056700000067,1.0,0.9845837289846002
902,diff_pair_sample_0902,True,True,True,7.415407657623291,"{'width': 2.8385366355843105, 'length': 2.7793499273289397, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0902,PEX Complete,275681.66043469764,6.974064199999997e-14,1526.1822999999822,1.0,0.9676667721804921
903,diff_pair_sample_0903,True,True,True,13.660958528518677,"{'width': 10.123523537805882, 'length': 3.1023455754052582, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0903,PEX Complete,461902.1934620029,1.8572617299999976e-13,4638.818499999991,1.0,0.9860389450460284
904,diff_pair_sample_0904,False,True,False,13.227667331695557,"{'width': 14.279197569011997, 'length': 1.2655442613648362, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0904,PEX Complete,350579.4286140079,2.1833939600000224e-13,2309.3630999999837,1.0,0.9878693826882398
905,diff_pair_sample_0905,True,True,True,14.903156042098999,"{'width': 15.27223545273617, 'length': 0.6545923115488743, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0905,PEX Complete,304835.77208209643,1.3765857300000001e-13,2441.1234999999733,1.0,0.988852018343193
906,diff_pair_sample_0906,True,True,True,12.830414295196533,"{'width': 6.867591014114451, 'length': 1.1543346077042098, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0906,PEX Complete,320299.55361580226,1.612652359999997e-13,2616.5311999999703,1.0,0.9816592288293752
907,diff_pair_sample_0907,True,True,True,14.98844051361084,"{'width': 10.870285181643203, 'length': 0.9922151727797829, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0907,PEX Complete,318749.8188997009,1.73633375e-13,2989.7314999998957,1.0,0.9866141825779334
908,diff_pair_sample_0908,True,True,True,18.537333011627197,"{'width': 17.163511042640312, 'length': 0.7669714869999462, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0908,PEX Complete,349789.0209007999,2.0235922200000006e-13,3354.017499999844,1.0,0.9904025545483881
909,diff_pair_sample_0909,True,True,True,7.993625640869141,"{'width': 3.2650954317438337, 'length': 2.202322588591196, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0909,PEX Complete,261889.47929369909,6.502224499999991e-14,1425.2494999999838,1.0,0.9695522783905551
910,diff_pair_sample_0910,False,True,False,25.43988561630249,"{'width': 18.586258729224593, 'length': 3.6992300446393824, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0910,PEX Complete,471729.2169600131,5.178728660000233e-13,12338.303399998418,1.0,0.991812131966214
911,diff_pair_sample_0911,False,True,False,10.635279893875122,"{'width': 4.50911365174487, 'length': 2.2322258453119783, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0911,PEX Complete,271927.1079886985,2.5941445399999457e-13,2549.4168999999824,1.0,0.9758391811084329
912,diff_pair_sample_0912,False,True,False,6.381603717803955,"{'width': 0.8409395433371601, 'length': 1.7892401731613436, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0912,PEX Complete,167380.28180379883,1.2438731300000021e-13,956.0784999999951,1.0,0.9514805531135777
913,diff_pair_sample_0913,False,True,False,6.029761791229248,"{'width': 1.0445102526792747, 'length': 1.1144852090046544, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0913,PEX Complete,151409.55591269888,1.173212250000001e-13,914.1692999999974,1.0,0.9539385100768533
914,diff_pair_sample_0914,True,True,True,25.617669582366943,"{'width': 18.62941338608268, 'length': 3.50702548465642, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0914,PEX Complete,676638.6629180002,4.074019489999978e-13,11865.917499998408,1.0,0.9918205060839154
915,diff_pair_sample_0915,False,True,False,9.943473815917969,"{'width': 6.25334841267076, 'length': 2.1616388887029556, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0915,PEX Complete,189521.30007669874,2.019018949999953e-13,2080.3757000000064,1.0,0.9793412314900621
916,diff_pair_sample_0916,False,True,False,20.1291344165802,"{'width': 18.95492652754081, 'length': 1.880441961135634, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0916,PEX Complete,495043.19924601744,3.109718159999948e-13,5618.971900000288,1.0,0.9914965938875762
917,diff_pair_sample_0917,True,True,True,20.838595628738403,"{'width': 15.34761875497766, 'length': 3.941863108301811, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0917,PEX Complete,667160.2507807049,3.08232767000001e-13,9380.0678999998,1.0,0.990261264526667
918,diff_pair_sample_0918,True,True,True,15.172652244567871,"{'width': 18.123483408669603, 'length': 0.42785195998744596, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0918,PEX Complete,378344.3565104035,1.1508532799999987e-13,2119.2095000000263,1.0,0.9895396844908445
919,diff_pair_sample_0919,False,True,False,13.814380645751953,"{'width': 9.177493845266362, 'length': 1.620631671780638, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0919,PEX Complete,245565.8425814981,2.1391486400000053e-13,3389.7074999998995,1.0,0.984959764227444
920,diff_pair_sample_0920,True,True,True,7.970715045928955,"{'width': 2.6041665387026027, 'length': 1.8189034189973448, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0920,PEX Complete,311946.987353703,1.0461025799999995e-13,1663.0320999999844,1.0,0.9673560119494984
921,diff_pair_sample_0921,True,True,True,13.72996211051941,"{'width': 9.837985051548802, 'length': 0.8289475365673128, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0921,PEX Complete,296572.75801449735,1.5782476699999996e-13,2547.4002999999657,1.0,0.9854510498408906
922,diff_pair_sample_0922,True,True,True,15.07881760597229,"{'width': 9.57666193280802, 'length': 2.607709364613142, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0922,PEX Complete,441055.17940070195,2.026814990000003e-13,4740.650699999992,1.0,0.9856488055532123
923,diff_pair_sample_0923,False,True,False,14.72217345237732,"{'width': 10.226520212503853, 'length': 1.1304096883399248, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0923,PEX Complete,229080.3801536981,2.9962626900000405e-13,3036.6104999998934,1.0,0.9860186217494797
924,diff_pair_sample_0924,False,True,False,9.9935302734375,"{'width': 8.827299084409889, 'length': 2.595516660497243, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0924,PEX Complete,274048.45546699956,1.905004000000054e-13,2208.4958000000165,1.0,0.9831238981754008
925,diff_pair_sample_0925,False,True,False,6.172322750091553,"{'width': 0.7988671985383058, 'length': 0.9632918745825669, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0925,PEX Complete,151458.81189869897,1.0740188599999795e-13,798.0389000000017,1.0,0.9505061720675522
